Gregorian,Year,Month,Day,Base,RetiredAll,ConTill,RetiredPothole,Drain01,Drain02,Drain03,PlantDate01,PlantDate02,PlantDate03,PlantDate04,NoTill,ConTillRetired,NoTillRetired,ConTillDrain01,ConTillDrain02,ConTillDrain03,CoverCrop,BaseRetired,Drain1Retired,Drain2Retired,Drain3Retired,Drain0,Drain0CT,Drain0NT,Drain1NT,Drain2NT,Drain3NT,BaseRetiredCT,Drain1RetiredCT,Drain2RetiredCT,Drain3RetiredCT,BaseRetiredNT,Drain1RetiredNT,Drain2RetiredNT,Drain3RetiredNT,Drain1RetiredAll,Drain2RetiredAll,Drain3RetiredAll
736121,2016,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736122,2016,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736123,2016,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736124,2016,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736125,2016,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736126,2016,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736127,2016,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736128,2016,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736129,2016,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736130,2016,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736131,2016,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736132,2016,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736133,2016,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736134,2016,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736135,2016,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736136,2016,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736137,2016,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736138,2016,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736139,2016,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736140,2016,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736141,2016,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736142,2016,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736143,2016,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736144,2016,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736145,2016,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736146,2016,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736147,2016,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736148,2016,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736149,2016,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736150,2016,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736151,2016,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736152,2016,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736153,2016,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736154,2016,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736155,2016,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736156,2016,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736157,2016,7,12,0,1635.002627,0,1347.184815,0,0,0,0,0,0,0,0,0,1590.380221,0,0,0,0,0,0,0,0,1883.653055,679.6448592,1659.905437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736158,2016,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736159,2016,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736160,2016,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736161,2016,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736162,2016,7,17,0,998.8538731,0,1013.536532,0,0,0,0,0,0,0,0,0,1243.616428,0,0,0,0,0,0,0,0,1593.776673,0,1346.995836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736163,2016,7,18,6138.874359,7509.841259,5195.772349,7972.065553,7035.228449,6138.874359,4670.916783,6328.929645,5973.347735,5789.69431,6414.974461,5524.557181,7311.107585,7882.572385,6246.841906,5195.772349,3349.150884,5779.779107,5547.504292,6537.326898,5547.504292,3860.169101,8502.511113,7620.304729,8037.913305,6518.239262,5524.557181,3827.588601,4703.730532,5848.618553,4703.730532,2580.702476,5321.400787,6350.071307,5321.400787,3534.688396,5939.102273,4816.645543,2763.95812
736164,2016,7,19,0,6454.837878,0,7006.215868,3854.555697,0,0,0,0,0,0,0,6214.323153,6900.266513,2235.351048,0,0,0,0,2857.937635,0,0,7627.27797,6587.581498,7083.94284,2816.360715,0,0,0,1340.560753,0,0,0,2436.120979,0,0,1567.070657,0,0
736165,2016,7,20,0,6771.606122,0,7868.152102,3556.412209,0,0,0,0,0,0,0,6898.798008,7376.370319,1067.312324,0,0,0,0,1824.357808,0,0,8618.400863,7412.727418,7610.649888,432.6499765,0,0,0,0,0,0,0,0,0,0,0,0,0
736166,2016,7,21,0,5332.946532,0,6756.164063,0,0,0,0,0,0,0,0,5549.501605,6152.127986,0,0,0,0,0,0,0,0,7657.346531,6203.293126,6447.434116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736167,2016,7,22,0,3367.944906,0,5386.96162,0,0,0,0,0,0,0,0,3744.060788,4589.289643,0,0,0,0,0,0,0,0,6519.971387,4663.96093,4989.426733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736168,2016,7,23,0,0,0,3626.850309,0,0,0,0,0,0,0,0,1059.077193,2395.591886,0,0,0,0,0,0,0,0,5169.418277,2514.296821,3035.397564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736169,2016,7,24,0,0,0,2046.295352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3266.227673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736170,2016,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736171,2016,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736172,2016,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736173,2016,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736174,2016,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736175,2016,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736176,2016,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736177,2016,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736178,2016,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736179,2016,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736180,2016,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736181,2016,8,5,0,858.6503833,0,2580.777171,0,0,0,0,0,0,0,0,1956.474325,1519.143606,0,0,0,0,0,0,0,0,3173.977021,2368.650887,1705.329555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736182,2016,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736183,2016,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736184,2016,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736185,2016,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736186,2016,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736187,2016,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736188,2016,8,12,14656.10961,14186.54264,14392.35732,14920.34361,14858.038,14656.10961,14374.73837,14700.52632,14517.48053,14306.9897,14116.72866,13846.83774,14735.40459,14358.11402,14607.01153,14392.35732,14092.92902,14176.37839,14375.37832,14590.85924,14375.37832,14074.77443,15167.12816,14935.2544,14457.28544,14088.56351,13846.83774,13508.74611,14164.58795,14390.41352,14164.58795,13849.247,13733.29504,13980.7993,13733.29504,13386.90472,13794.18599,13536.53856,13175.54075
736189,2016,8,13,13745.10043,13851.41866,13421.26783,14649.41612,14226.41517,13745.10043,13028.23288,13792.6971,13578.14216,13311.78006,13067.8016,12745.89795,14451.75252,14047.95267,13934.91933,13421.26783,12653.2293,13131.8662,13398.55853,13914.50918,13398.55853,12626.8578,14914.23327,14666.7168,14155.71058,13329.8707,12745.89795,11864.32777,13138.35829,13680.96524,13138.35829,12323.95828,12602.15001,13201.64857,12602.15001,11695.07043,12967.15888,12338.64173,11383.42598
736190,2016,8,14,12617.78472,13490.00424,12211.56028,14358.97571,13490.15521,12617.78472,11199.9222,12668.18327,12412.65474,12066.62075,11744.47953,11351.90458,14147.3907,13714.4286,13148.57091,12211.56028,10671.97233,11812.87,12180.72095,13122.73697,12180.72095,10631.54702,14643.46716,14378.91194,13831.67945,12434.14107,11351.90458,9523.780762,11851.2985,12847.69668,11851.2985,10196.39764,11163.79279,12279.50235,11163.79279,9265.816083,11981.79016,10799.31949,8757.753695
736191,2016,8,15,11201.32116,13117.24143,10673.50399,14057.1843,12635.50307,11201.32116,8528.58894,11259.61597,10938.68352,10478.11832,10041.11489,9525.639418,13830.78265,13366.5922,12230.65862,10673.50399,7677.768574,10121.9685,10631.45161,12198.68226,10631.45161,7607.895979,14361.99814,14079.36151,13493.40002,11374.15567,9525.639418,5614.267537,10196.29493,11870.35671,10196.29493,6863.016572,9265.696019,11185.2922,9265.696019,5084.435606,10809.7564,8739.990308,3891.376225
736192,2016,8,16,9304.411339,12701.9957,8564.780414,13726.90963,11606.87978,9304.411339,3303.743618,9370.704821,8945.616518,8273.028691,7607.551649,6849.154302,13483.82923,12984.25027,11116.38348,8564.780414,94.87220657,7704.921715,8501.191695,11075.11565,8501.191695,0,14054.94727,13752.0964,13122.48315,10059.34312,6849.154302,0,7868.30408,10672.73032,7868.30408,0,6427.479036,9819.255045,6427.479036,0,9318.351901,5492.081695,0
736193,2016,8,17,6487.645579,12247.11612,5221.458183,13369.73524,10345.43168,6487.645579,0,6569.873972,5902.840995,4650.845757,3174.361245,1299.803368,13107.9842,12568.50825,9730.636486,5221.458183,0,3342.764816,5098.084205,9675.253201,5098.084205,0,13723.7452,13398.44318,12719.86365,8361.598058,1299.803368,0,3841.885785,9160.78318,3841.885785,0,0,8035.944389,0,0,7312.473643,0,0
736194,2016,8,18,0,11749.97045,0,12984.64658,8738.569567,0,0,0,0,0,0,0,12701.9957,12117.3292,7919.623591,0,0,0,0,7839.89175,0,0,13367.7336,13017.43553,12283.77512,5960.642325,0,0,0,7126.315215,0,0,0,5446.922229,0,0,4158.81519,0,0
736195,2016,8,19,0,11225.33887,0,12578.76947,6550.611023,0,0,0,0,0,0,0,12273.08097,11638.06867,5301.173212,0,0,0,0,5168.13626,0,0,12992.98309,12615.3574,11820.55867,1481.544283,0,0,0,3933.041146,0,0,0,0,0,0,0,0,0
736196,2016,8,20,2654.064849,11735.74069,1605.711311,13475.07276,8048.902503,2654.064849,0,2619.857545,2287.417723,1330.396057,0,0,13113.49987,12199.55221,6687.622143,1605.711311,0,0,1711.891003,6625.787166,1711.891003,0,13938.45274,13493.73947,12400.9772,1578.454841,0,0,1504.05162,5321.641589,1504.05162,0,0,0,0,0,0,0,0
736197,2016,8,21,0,11193.51441,0,13098.8836,5475.631179,0,0,0,0,0,0,0,12708.64003,11716.50959,3019.653482,0,0,0,0,2876.073334,0,0,13598.74707,13120.44196,11937.75711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736198,2016,8,22,0,10580.10393,0,12685.45873,0,0,0,0,0,0,0,0,12262.24641,11178.54965,0,0,0,0,0,0,0,0,13227.23477,12710.76139,11423.79945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736199,2016,8,23,0,9929.911853,0,12253.48431,0,0,0,0,0,0,0,0,11793.99202,10607.21516,0,0,0,0,0,0,0,0,12840.14273,12282.12116,10878.8077,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736200,2016,8,24,0,9223.867206,0,11795.20056,0,0,0,0,0,0,0,0,11294.88221,9988.982438,0,0,0,0,0,0,0,0,12431.14298,11827.00955,10290.71327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736201,2016,8,25,0,8432.657584,0,11299.15127,0,0,0,0,0,0,0,0,10751.54528,9303.05924,0,0,0,0,0,0,0,0,11990.91898,11334.21892,9641.094513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736202,2016,8,26,0,7544.781821,0,10767.95875,0,0,0,0,0,0,0,0,10165.60928,8544.962262,0,0,0,0,0,0,0,0,11522.78024,10806.37725,8927.388895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736203,2016,8,27,0,6429.826604,0,10153.89733,0,0,0,0,0,0,0,0,9481.952044,7629.89078,0,0,0,0,0,0,0,0,10987.36616,10197.15075,8074.977909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736204,2016,8,28,0,4955.841143,0,9444.141389,0,0,0,0,0,0,0,0,8681.658574,6501.821385,0,0,0,0,0,0,0,0,10377.36069,9494.656638,7041.895933,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736205,2016,8,29,0,2988.57937,0,8679.848535,0,0,0,0,0,0,0,0,7804.533204,5159.318769,0,0,0,0,0,0,0,0,9730.636486,8737.913726,5843.209449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736206,2016,8,30,2041.146591,4525.190367,848.7469728,10207.88938,3874.57877,2041.146591,0,1815.123234,1802.030922,800.9767704,0,0,9358.068424,6399.426681,3091.355012,848.7469728,0,0,959.4928281,3151.886776,959.4928281,0,11215.11946,10237.0317,7030.310557,0,0,0,0,2486.425435,0,0,0,0,0,0,0,0,0
736207,2016,8,31,0,2222.784635,0,9518.911024,0,0,0,0,0,0,0,0,8556.198415,4978.099191,0,0,0,0,0,0,0,0,10640.7309,9552.820706,5788.263259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736208,2016,9,1,0,0,0,8732.73004,0,0,0,0,0,0,0,0,7620.040426,2940.653117,0,0,0,0,0,0,0,0,9997.94487,8772.378467,4139.966642,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736209,2016,9,2,0,0,0,7811.443012,0,0,0,0,0,0,0,0,6483.902269,0,0,0,0,0,0,0,0,0,9265.575952,7859.127692,1608.158694,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736210,2016,9,3,0,0,0,6744.593084,0,0,0,0,0,0,0,0,5088.176907,0,0,0,0,0,0,0,0,0,8450.949767,6803.034247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736211,2016,9,4,0,0,0,5422.147823,0,0,0,0,0,0,0,0,3130.127918,0,0,0,0,0,0,0,0,0,7504.585989,5498.096636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736212,2016,9,5,0,0,0,3571.861712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6339.311822,3687.041562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736213,2016,9,6,0,0,0,65.42910798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4839.537731,1747.775047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736214,2016,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2904.078075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736215,2016,9,8,12936.93374,12072.94153,12663.99419,13358.16877,13226.60813,12936.93374,12529.46038,12772.17381,12928.11646,12750.99347,12465.12396,11469.64543,13182.64976,12290.24336,12968.86428,12663.99419,12234.27343,12094.00394,12579.92967,12889.5647,12579.92967,12143.20562,13922.75119,13430.54027,12411.38818,11846.45942,11469.64543,10932.70541,12375.6165,12697.00697,12375.6165,11921.55798,11325.98362,11712.13332,11325.98362,10774.88372,11470.63621,11067.25472,10489.85796
736216,2016,9,9,11629.25725,11612.37171,11280.70491,12999.18506,12339.8194,11629.25725,10534.48291,11419.23345,11618.04604,11392.15125,11024.66829,9711.632058,12810.69106,11848.01714,12033.89985,11280.70491,10111.21203,10541.70467,11172.6978,11939.44156,11172.6978,9979.118793,13603.91236,13076.83458,11979.163,10679.75284,9711.632058,8137.488282,10908.82246,11709.37664,10908.82246,9654.383989,9517.050272,10514.87332,9517.050272,7882.62292,10216.66419,9162.758317,7411.028718
736217,2016,9,10,10153.48355,11087.74748,9635.943457,12737.02633,11460.94118,10153.48355,7825.67193,9843.026707,10162.75232,9843.353679,9311.663698,7146.580582,12509.78941,11342.25949,11050.37603,9635.943457,7041.457523,8535.062253,9525.811841,10963.857,9525.811841,6869.287185,13388.85052,12800.09153,11484.35187,9183.041972,7146.580582,2179.925255,9122.782449,10649.94801,9122.782449,6220.01609,6845.373262,8971.90805,6845.373262,1373.388111,8587.874354,6282.584564,0
736218,2016,9,11,7756.967011,10479.76654,6962.668975,12282.46627,10132.98234,7756.967011,892.8029796,7285.342666,7804.661238,7342.472832,6517.24465,1991.086133,12034.89574,10752.41767,9613.576977,6962.668975,0,5089.815477,6790.367963,9504.489425,6790.367963,0,12988.84778,12350.18372,10908.36746,7112.389627,1991.086133,0,6131.237121,9099.988784,6131.237121,0,1115.531195,6811.68585,1115.531195,0,6265.145536,0,0
736219,2016,9,12,3486.334918,9802.65338,1461.166645,11783.46812,8411.953412,3486.334918,0,2309.429831,3682.56325,2613.052026,0,0,11512.17643,10092.23668,7707.55197,1461.166645,0,0,884.8990643,7559.623414,884.8990643,0,12552.15116,11856.04343,10264.4579,3755.732649,0,0,0,6988.955206,0,0,0,3156.005761,0,0,2033.546233,0,0
736220,2016,9,13,0,9104.96564,0,11294.35722,6113.202264,0,0,0,0,0,0,0,10997.27807,9428.486397,5010.511403,0,0,0,0,4768.20779,0,0,12128.53887,11372.44818,9620.595546,0,0,0,0,3751.49194,0,0,0,0,0,0,0,0,0
736221,2016,9,14,0,8265.268041,0,10721.08601,1749.474144,0,0,0,0,0,0,0,10392.4825,8628.09623,0,0,0,0,0,0,0,0,11636.01078,10806.50073,8846.278043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736222,2016,9,15,0,7272.500944,0,10075.75153,0,0,0,0,0,0,0,0,9708.139786,7687.939722,0,0,0,0,0,0,0,0,11088.08572,10169.90933,7941.427201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736223,2016,9,16,10407.53269,11511.54804,10071.90714,14051.3255,10857.50319,10407.53269,9757.933748,10226.56718,10485.1486,10348.21859,10105.1486,8120.260854,13757.62687,11891.15155,10547.19181,10071.90714,9382.353049,9539.666043,9959.021642,10443.08698,9959.021642,9255.481744,14743.97289,14149.49262,12108.05023,8770.160947,8120.260854,7138.224445,9712.93185,10216.63007,9712.93185,8977.874903,7937.974104,8607.103096,7937.974104,6921.591706,8299.946219,7592.726092,6506.806507
736224,2016,9,17,8180.445869,10971.09379,7685.718752,13721.6944,9404.936458,8180.445869,6038.424935,7915.40388,8306.509546,8117.421127,7764.526348,4383.087464,13406.32858,11384.348,9005.697298,7685.718752,5297.142283,6866.424068,7516.733252,8870.979706,7516.733252,5033.419511,14463.02546,13826.74495,11620.91458,6576.766931,4383.087464,0,7140.637782,8574.406314,7140.637782,4422.027114,4010.330441,6337.588347,4010.330441,0,5881.282988,3252.996739,0
736225,2016,9,18,4388.670023,10349.51982,3311.552662,13345.61378,7413.795699,4388.670023,0,3832.962319,4706.591202,4370.149302,3642.849976,0,13004.6836,10793.18143,6845.464037,3311.552662,0,1128.181833,2904.69506,6653.065156,2904.69506,0,14143.06885,13457.84549,11052.89173,2618.00946,0,0,1953.964455,6212.254602,1953.964455,0,0,2115.651317,0,0,1074.266874,0,0
736226,2016,9,19,0,9674.972933,0,12953.53738,4380.074984,0,0,0,0,0,0,0,12584.77049,10159.44616,3300.516517,0,0,0,0,2898.040149,0,0,13811.50441,13073.85269,10446.71435,0,0,0,0,1946.791453,0,0,0,0,0,0,0,0,0
736227,2016,9,20,0,8909.339042,0,12527.35663,0,0,0,0,0,0,0,0,12126.92314,9446.413298,0,0,0,0,0,0,0,0,13453.43658,12656.94954,9767.986324,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736228,2016,9,21,0,8005.935358,0,12047.1058,0,0,0,0,0,0,0,0,11608.84084,8605.292564,0,0,0,0,0,0,0,0,13052.44705,12186.97292,8971.361491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736229,2016,9,22,0,7019.435112,0,11569.27409,0,0,0,0,0,0,0,0,11090.8644,7717.489341,0,0,0,0,0,0,0,0,12658.07065,11721.11945,8140.197439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736230,2016,9,23,15397.56516,15393.97924,15245.3259,17144.12935,15564.68527,15397.56516,15165.22376,15323.24656,15462.36129,15429.7505,15345.98197,14233.11632,16980.34787,15665.5365,15419.49864,15245.3259,15003.09154,15043.29835,15144.01168,15322.90109,15144.01168,14895.14967,17503.8354,17227.02991,15829.53347,14455.56195,14233.11632,13922.59598,15036.82989,15220.73187,15036.82989,14780.91426,14125.69897,14353.45011,14125.69897,13807.6093,14182.71437,13945.99205,13615.07275
736231,2016,9,24,14644.49344,15155.92615,14459.70483,17020.03005,15039.8228,14644.49344,14060.82658,14554.32019,14723.13739,14689.96125,14592.06167,13220.1482,16844.95466,15443.04787,14872.30098,14459.70483,13849.60609,14213.43604,14336.9182,14761.09193,14336.9182,13709.01035,17405.56419,17108.58426,15617.59566,13754.31293,13220.1482,12419.31965,14206.44606,14643.01991,14206.44606,13559.38528,13087.75339,13635.61359,13087.75339,12264.88543,13439.69054,12868.83258,12008.68157
736232,2016,9,25,14778.55879,15250.82806,14523.76696,17273.14142,15339.54529,14778.55879,13901.9327,14656.97934,14884.99996,14840.56638,14709.02261,12674.27259,17099.47849,15561.81319,15119.26314,14523.76696,13590.29555,14200.79268,14391.59546,15005.17141,14391.59546,13428.06613,17631.03626,17353.68405,15742.96931,13537.83762,12674.27259,11272.70591,14207.36194,14846.36374,14207.36194,13201.2287,12501.28139,13391.95067,12501.28139,11049.33984,13132.11955,12191.9234,10646.23752
